CustomerID,Age,Gender,AnnualIncome,SpendingScore,MembershipTier,Region,PreferredCategory,LoyaltyPoints,RecentPurchase
424,32,Male,28652.69,15,Platinum,West,Sports,8129,Yes
425,63,Male,99383.43,82,Silver,North,Electronics,6572,No
426,49,Male,53128.57,40,Diamond,South,Electronics,9595,No
427,34,Non-Binary,93428.75,11,Diamond,Central,Toys,8702,Yes
428,26,Male,80122.28,72,Platinum,North,Beauty,1832,No
429,22,Male,91204.52,78,Gold,Central,Toys,2289,No
430,49,Female,44001.91,28,Platinum,West,Clothing,9972,Yes
431,65,Male,131033.23,85,Platinum,Central,Clothing,8403,Yes
432,36,Female,137072.89,64,Diamond,South,Clothing,3088,Yes
433,68,Non-Binary,125502.13,8,Gold,South,Beauty,5378,No
434,56,Female,36026.52,6,Gold,West,Toys,8125,No
435,35,Male,82336.46,50,Platinum,North,Electronics,8264,Yes
436,56,Male,29056.77,100,Gold,East,Toys,5492,Yes
437,28,Male,87516.02,99,Diamond,East,Home Decor,3198,No
438,57,Non-Binary,86615.69,63,Gold,South,Clothing,8266,No
439,20,Male,35050.59,94,Platinum,West,Sports,2894,Yes
440,27,Non-Binary,116826.83,54,Platinum,Central,Sports,5055,No
441,61,Non-Binary,102064.93,48,Silver,West,Toys,7726,No
442,53,Female,39801.6,43,Diamond,Central,Home Decor,6126,No
443,38,Female,103167.34,100,Platinum,Central,Toys,293,No
444,36,Male,31856.58,31,Silver,West,Beauty,2318,Yes
445,70,Non-Binary,120595.12,3,Diamond,West,Home Decor,3962,Yes
446,21,Non-Binary,122543.25,99,Silver,South,Toys,350,No
447,66,Female,115307.88,74,Diamond,West,Electronics,6033,Yes
448,51,Non-Binary,77299.1,11,Gold,Central,Home Decor,7061,No
449,50,Non-Binary,109427.53,48,Silver,West,Clothing,1378,Yes
450,63,Non-Binary,149333.03,99,Diamond,South,Toys,3414,No
451,26,Female,120897.31,59,Silver,East,Sports,9254,No
452,40,Non-Binary,82308.41,77,Gold,Central,Toys,5236,No
453,63,Non-Binary,20755.84,91,Silver,South,Electronics,7193,Yes
454,67,Non-Binary,21895.28,93,Silver,East,Home Decor,9123,No
455,29,Male,142545.8,16,Gold,North,Clothing,9715,Yes
456,32,Non-Binary,38633.7,86,Gold,Central,Clothing,9303,Yes
457,34,Female,69846.95,60,Silver,South,Beauty,5880,No
458,22,Female,111319.33,79,Silver,North,Sports,3473,Yes
459,33,Female,24839.81,68,Platinum,East,Beauty,4676,No
460,58,Non-Binary,111529.83,96,Gold,East,Sports,7787,Yes
461,70,Female,94208.99,55,Silver,Central,Clothing,3332,No
462,63,Male,22844.48,84,Diamond,South,Beauty,6408,Yes
463,20,Male,146205.44,6,Silver,South,Toys,6142,No
464,53,Male,98936.93,75,Silver,Central,Electronics,2383,Yes
465,38,Male,21167.0,35,Silver,Central,Clothing,3288,No
466,47,Non-Binary,78678.54,10,Diamond,West,Home Decor,6461,No
467,66,Male,125304.92,70,Silver,South,Toys,9598,Yes
468,40,Male,69019.0,63,Silver,Central,Home Decor,414,No
469,70,Male,134369.19,36,Gold,West,Toys,7514,Yes
470,26,Female,146090.06,9,Diamond,East,Beauty,1203,Yes
471,69,Male,75071.63,31,Diamond,Central,Clothing,5954,Yes
472,39,Female,23773.23,16,Platinum,Central,Clothing,2080,No
473,56,Non-Binary,131664.35,2,Platinum,West,Beauty,6633,Yes
474,18,Female,127861.88,18,Platinum,West,Toys,4719,Yes
475,67,Male,59673.45,56,Silver,East,Electronics,1888,No
476,63,Female,57742.1,97,Platinum,North,Toys,627,No
477,52,Male,42235.93,79,Diamond,South,Sports,7767,Yes
478,26,Male,49923.13,89,Diamond,East,Clothing,9583,No
479,38,Male,75482.94,89,Platinum,East,Beauty,3277,Yes
480,36,Male,129033.49,9,Gold,South,Home Decor,5097,No
481,68,Male,70635.88,13,Gold,East,Home Decor,9876,No
482,36,Male,146723.6,32,Silver,East,Home Decor,804,No
483,52,Male,45403.57,38,Platinum,South,Toys,7863,No
484,52,Non-Binary,44078.89,33,Gold,Central,Electronics,18,Yes
485,34,Female,85002.87,44,Platinum,Central,Toys,7414,Yes
486,41,Female,54273.82,2,Platinum,South,Toys,7594,No
487,56,Non-Binary,136843.26,49,Diamond,Central,Clothing,9614,No
488,48,Male,149312.33,23,Gold,West,Sports,5005,Yes
489,29,Non-Binary,132679.81,18,Gold,Central,Toys,9457,No
490,61,Non-Binary,95869.73,82,Diamond,South,Beauty,271,No
491,67,Female,26216.21,57,Silver,North,Electronics,6066,No
492,59,Female,33062.3,90,Diamond,South,Beauty,716,Yes
493,24,Male,68020.32,66,Platinum,Central,Home Decor,3372,Yes
494,66,Non-Binary,132700.02,19,Platinum,South,Beauty,574,Yes
495,53,Male,123703.1,56,Diamond,East,Toys,9398,Yes
496,31,Male,41029.96,93,Platinum,Central,Beauty,182,Yes
497,37,Female,85094.45,29,Gold,North,Electronics,1165,No
498,26,Male,139635.37,95,Silver,East,Sports,9774,No
499,47,Female,50288.48,96,Platinum,Central,Sports,8717,No
500,51,Male,130369.56,61,Silver,North,Sports,2532,Yes
501,45,Non-Binary,140041.22,100,Diamond,Central,Clothing,7581,Yes
502,54,Female,106694.23,44,Silver,Central,Home Decor,7792,No
503,33,Non-Binary,73048.53,31,Gold,North,Clothing,2926,No
504,70,Female,60301.99,94,Gold,East,Electronics,2039,No
505,57,Female,145305.88,10,Silver,West,Sports,1243,No
506,40,Non-Binary,95097.71,19,Platinum,Central,Sports,864,Yes
507,27,Female,30680.62,93,Diamond,North,Electronics,9932,Yes
508,35,Non-Binary,51312.73,100,Silver,South,Clothing,472,No
509,39,Non-Binary,119927.79,64,Gold,West,Clothing,1780,Yes
510,23,Female,110882.95,81,Platinum,East,Electronics,9029,No
511,40,Female,88345.01,55,Diamond,Central,Toys,729,Yes
512,56,Female,78768.86,84,Gold,East,Sports,9338,Yes
513,38,Male,99323.31,27,Silver,North,Electronics,9757,No
514,65,Male,149656.54,27,Silver,North,Electronics,6394,No
515,53,Non-Binary,103078.0,95,Platinum,Central,Toys,9803,No
516,39,Non-Binary,39393.02,94,Platinum,East,Toys,917,No
517,52,Male,58297.82,81,Platinum,East,Toys,4956,Yes
518,31,Male,86805.04,96,Diamond,South,Toys,9733,No
519,19,Female,136836.74,64,Silver,North,Beauty,2299,Yes
520,62,Female,108953.82,46,Silver,South,Clothing,7824,Yes
521,50,Non-Binary,31160.18,25,Gold,Central,Toys,1070,Yes
522,69,Female,23061.63,91,Platinum,East,Beauty,2691,Yes
523,24,Male,48401.29,80,Gold,Central,Beauty,7978,No
524,56,Non-Binary,76453.7,60,Silver,Central,Toys,2024,No
525,23,Male,64525.38,5,Gold,North,Home Decor,5222,No
526,45,Male,58754.01,88,Gold,East,Sports,7123,Yes
527,46,Non-Binary,110577.55,39,Platinum,Central,Clothing,2870,No
528,69,Female,26653.61,4,Platinum,North,Electronics,5435,Yes
529,42,Male,117543.03,68,Gold,East,Beauty,1420,Yes
530,45,Female,114804.04,58,Platinum,West,Electronics,65,No
531,33,Female,63024.63,63,Platinum,East,Beauty,7880,No
532,42,Male,31118.96,62,Silver,North,Toys,1748,No
533,48,Female,119031.73,26,Gold,South,Beauty,5709,No
534,33,Non-Binary,48613.67,14,Platinum,North,Home Decor,9914,Yes
535,39,Female,119085.78,85,Gold,South,Clothing,5820,No
536,69,Female,93264.65,30,Silver,South,Electronics,416,Yes
537,21,Non-Binary,31000.9,16,Silver,South,Beauty,4992,Yes
538,21,Non-Binary,49833.35,4,Diamond,West,Clothing,1659,Yes
539,68,Male,26675.43,14,Diamond,Central,Home Decor,9521,No
540,22,Non-Binary,88491.05,80,Platinum,West,Toys,488,No
541,18,Female,147816.74,14,Platinum,East,Sports,3241,No
542,38,Female,92107.91,6,Diamond,North,Sports,64,No
543,62,Non-Binary,70278.6,34,Gold,West,Home Decor,2024,No
544,44,Female,69758.03,48,Platinum,East,Clothing,3763,No
545,52,Female,67628.5,7,Silver,East,Toys,2227,No
546,70,Male,66139.4,2,Platinum,Central,Clothing,6121,No
547,68,Non-Binary,116666.23,68,Gold,Central,Toys,8178,No
548,64,Female,58281.41,84,Platinum,South,Clothing,5451,Yes
549,50,Male,142660.84,46,Platinum,Central,Toys,5155,No
550,58,Non-Binary,39827.65,81,Silver,South,Clothing,3233,No
551,33,Male,83563.94,26,Gold,Central,Electronics,4745,Yes
552,36,Male,45253.38,62,Diamond,South,Home Decor,9525,No
553,28,Female,111837.41,76,Silver,North,Home Decor,296,No
554,62,Non-Binary,87959.59,81,Platinum,North,Beauty,5816,Yes
555,69,Male,55767.74,76,Platinum,West,Clothing,3867,No
556,23,Female,87373.24,31,Diamond,South,Toys,970,Yes
557,67,Male,38180.59,24,Platinum,North,Home Decor,3625,Yes
558,23,Male,97674.11,66,Gold,North,Toys,3865,Yes
559,68,Non-Binary,108306.01,41,Silver,West,Sports,4291,No
560,60,Non-Binary,23533.97,50,Platinum,West,Clothing,1853,No
561,44,Female,131710.35,59,Platinum,North,Home Decor,378,Yes
562,23,Female,111276.25,12,Platinum,Central,Sports,819,No
563,34,Male,58016.04,47,Silver,East,Toys,5598,Yes
564,56,Female,39223.41,33,Silver,East,Home Decor,4909,Yes
565,25,Female,22001.31,70,Diamond,Central,Electronics,8463,No
566,20,Non-Binary,81150.42,71,Diamond,North,Toys,9094,No
567,64,Non-Binary,144839.29,54,Platinum,North,Toys,2874,No
568,64,Female,50908.3,75,Gold,South,Electronics,9660,Yes
569,70,Female,68678.39,51,Platinum,West,Electronics,5941,No
570,21,Female,60128.78,67,Gold,South,Sports,6202,Yes
571,66,Female,108232.96,41,Platinum,Central,Clothing,8281,No
572,58,Female,134832.76,42,Silver,East,Home Decor,1094,No
573,43,Male,118111.94,100,Diamond,South,Beauty,3120,No
574,68,Male,124407.36,26,Silver,Central,Clothing,7008,Yes
575,37,Non-Binary,42940.83,69,Gold,North,Toys,3440,No
576,31,Non-Binary,20604.48,98,Gold,South,Beauty,8440,Yes
577,24,Female,24130.52,77,Silver,Central,Beauty,5121,Yes
578,20,Non-Binary,33938.22,82,Diamond,North,Electronics,1619,Yes
579,61,Male,64087.14,81,Diamond,Central,Electronics,2806,Yes
580,22,Male,123072.43,98,Platinum,North,Toys,2424,No
581,57,Non-Binary,74897.98,87,Gold,Central,Sports,6352,No
582,35,Female,143967.36,28,Silver,South,Electronics,45,Yes
583,45,Male,48779.0,26,Diamond,West,Electronics,4645,No
584,30,Female,57850.25,98,Gold,North,Beauty,2332,No
585,55,Female,76232.3,39,Diamond,Central,Home Decor,8308,Yes
586,30,Female,141802.66,13,Silver,South,Home Decor,6071,Yes
587,37,Female,60383.45,16,Platinum,East,Home Decor,4333,Yes
588,65,Male,23640.59,68,Platinum,North,Beauty,165,Yes
589,63,Male,81698.11,82,Platinum,Central,Toys,9181,No
590,40,Female,94946.55,32,Silver,East,Sports,5701,Yes
591,67,Male,140083.53,51,Silver,East,Sports,612,No
592,32,Non-Binary,132229.03,99,Platinum,South,Clothing,3074,Yes
593,30,Non-Binary,125706.84,98,Diamond,South,Clothing,2610,No
594,32,Male,129005.52,45,Diamond,Central,Clothing,4960,Yes
595,39,Male,50325.63,21,Gold,West,Home Decor,939,Yes
596,49,Male,35964.12,64,Diamond,North,Beauty,5117,Yes
597,21,Male,36826.31,96,Platinum,North,Electronics,1593,No
598,39,Male,29598.28,61,Diamond,East,Beauty,7101,No
599,46,Male,63879.84,30,Silver,South,Home Decor,8503,Yes
600,48,Non-Binary,86188.88,19,Silver,North,Home Decor,6092,No
601,56,Non-Binary,87786.1,75,Diamond,East,Home Decor,3533,No
602,32,Female,32531.01,43,Gold,East,Home Decor,3230,No
603,42,Male,89833.74,7,Platinum,East,Home Decor,8389,No
604,50,Female,147582.9,95,Diamond,South,Beauty,2052,No
605,19,Male,54644.69,49,Silver,South,Electronics,329,No
606,19,Female,118704.23,76,Platinum,Central,Toys,7311,No
607,52,Female,127571.72,13,Silver,East,Electronics,9248,Yes
608,62,Female,101041.08,8,Platinum,West,Home Decor,846,Yes
609,60,Male,64144.6,84,Platinum,Central,Clothing,1641,Yes
610,64,Male,63249.59,53,Diamond,Central,Home Decor,5353,Yes
611,19,Male,75415.99,53,Gold,East,Clothing,7852,No
612,66,Non-Binary,61734.47,54,Silver,North,Beauty,6378,No
613,27,Non-Binary,37278.59,92,Gold,Central,Beauty,6581,Yes
614,30,Male,117284.15,74,Platinum,South,Clothing,8953,Yes
615,23,Non-Binary,21402.78,27,Diamond,East,Clothing,2295,No
616,53,Female,131382.31,3,Silver,Central,Home Decor,2829,No
617,35,Female,138370.62,88,Gold,East,Toys,139,No
618,45,Non-Binary,58302.28,16,Silver,South,Beauty,9810,Yes
619,36,Female,147782.89,8,Silver,West,Sports,6812,Yes
620,59,Male,82263.62,24,Silver,North,Electronics,2875,Yes
621,55,Non-Binary,34348.06,78,Silver,West,Clothing,3083,Yes
622,49,Female,35999.84,88,Gold,South,Electronics,7707,Yes
623,58,Male,139076.32,42,Diamond,East,Clothing,7751,No
624,34,Male,137399.44,98,Platinum,Central,Beauty,1645,No
625,24,Female,53888.66,58,Platinum,South,Toys,852,Yes
626,32,Non-Binary,127439.84,69,Gold,Central,Electronics,2203,Yes
627,32,Male,77229.66,76,Silver,East,Beauty,8852,Yes
628,30,Female,86727.05,52,Platinum,East,Clothing,9631,No
629,44,Female,123199.13,7,Gold,Central,Sports,9191,Yes
630,33,Male,36993.3,57,Gold,South,Sports,1976,Yes
631,53,Female,110784.51,84,Gold,East,Beauty,838,No
632,46,Non-Binary,102134.2,92,Silver,South,Toys,5586,Yes
633,24,Male,73133.82,95,Diamond,South,Home Decor,5309,Yes
634,69,Male,149839.9,42,Gold,Central,Sports,8092,Yes
635,60,Female,46782.0,97,Gold,East,Toys,6734,No
636,65,Non-Binary,43273.44,13,Gold,North,Home Decor,9416,Yes
637,44,Non-Binary,25964.43,96,Gold,North,Toys,9438,No
638,35,Non-Binary,42604.2,89,Silver,South,Toys,7037,Yes
639,37,Female,44826.45,16,Platinum,Central,Sports,9729,Yes
640,36,Female,38569.38,30,Silver,Central,Electronics,1399,Yes
641,65,Male,115722.84,46,Diamond,South,Clothing,6737,Yes
642,41,Male,25385.88,68,Diamond,West,Electronics,7201,No
643,49,Non-Binary,59714.48,26,Platinum,East,Home Decor,1728,No
644,30,Female,133457.81,26,Platinum,West,Toys,8300,Yes
645,55,Male,23614.75,85,Platinum,Central,Toys,3725,No
646,70,Female,51273.2,53,Platinum,South,Home Decor,5014,Yes
647,21,Male,59762.66,65,Platinum,North,Beauty,4120,Yes
648,49,Male,109884.45,8,Gold,East,Home Decor,7785,No
649,36,Female,131978.27,39,Diamond,South,Clothing,2310,Yes
650,33,Male,116977.18,26,Gold,South,Beauty,1967,Yes
651,44,Non-Binary,72167.81,52,Diamond,East,Clothing,8920,Yes
652,60,Non-Binary,93709.27,28,Platinum,North,Home Decor,7919,No
653,26,Male,110162.77,86,Platinum,Central,Home Decor,6801,No
654,24,Non-Binary,112173.95,73,Platinum,East,Clothing,4716,Yes
655,63,Non-Binary,141731.38,74,Silver,North,Electronics,878,No
656,31,Non-Binary,33129.06,2,Gold,Central,Home Decor,3811,No
657,53,Male,118208.39,99,Silver,North,Toys,3023,Yes
658,52,Non-Binary,33893.0,83,Platinum,East,Home Decor,4974,Yes
659,62,Non-Binary,110894.24,58,Gold,South,Electronics,9362,Yes
660,21,Non-Binary,32956.87,47,Silver,West,Clothing,9680,No
661,57,Non-Binary,41716.34,98,Silver,North,Beauty,8339,No
662,50,Non-Binary,93968.51,3,Diamond,North,Beauty,4679,No
663,46,Male,113170.85,96,Silver,North,Toys,6477,Yes
664,50,Female,113568.4,69,Gold,Central,Electronics,5414,Yes
665,70,Female,127453.04,29,Silver,Central,Toys,9596,Yes
666,50,Non-Binary,65330.83,99,Platinum,South,Sports,6398,Yes
667,18,Female,64415.67,78,Gold,Central,Sports,3125,Yes
668,55,Non-Binary,92131.88,55,Diamond,Central,Home Decor,4152,Yes
669,64,Female,110201.03,90,Diamond,North,Sports,6450,Yes
670,38,Female,27230.73,34,Gold,Central,Electronics,6001,Yes
671,25,Female,45350.42,7,Diamond,South,Clothing,2625,Yes
672,66,Female,140837.8,58,Diamond,South,Toys,984,No
673,55,Male,43169.64,9,Platinum,East,Clothing,872,Yes
674,18,Non-Binary,103872.07,82,Silver,North,Sports,898,No
675,61,Female,84211.37,31,Gold,South,Clothing,3744,No
676,27,Male,100248.97,22,Platinum,North,Toys,4675,Yes
677,52,Female,125124.98,80,Platinum,East,Beauty,2096,Yes
678,54,Non-Binary,39377.3,98,Silver,North,Toys,5067,No
679,28,Non-Binary,119220.17,81,Gold,Central,Clothing,2140,No
680,55,Female,149889.92,43,Diamond,West,Electronics,8435,Yes
681,50,Non-Binary,94347.02,77,Silver,Central,Beauty,4383,Yes
682,54,Female,139216.62,78,Diamond,East,Electronics,5575,Yes
683,27,Non-Binary,48421.12,96,Platinum,North,Beauty,5343,Yes
684,45,Non-Binary,116166.46,2,Silver,South,Clothing,9372,Yes
685,67,Female,90181.8,10,Silver,East,Sports,9038,No
686,68,Female,100029.95,73,Platinum,Central,Beauty,359,Yes
687,55,Male,69305.6,24,Gold,West,Home Decor,7648,Yes
688,42,Female,61996.42,1,Silver,East,Toys,4879,No
689,52,Female,101165.08,22,Platinum,South,Sports,8274,No
690,24,Female,74249.07,79,Silver,Central,Electronics,4481,No
691,43,Female,111095.2,90,Diamond,West,Toys,998,Yes
692,42,Male,94310.89,78,Platinum,South,Clothing,840,Yes
693,63,Male,118775.68,5,Platinum,South,Toys,7851,No
694,56,Non-Binary,121979.1,57,Silver,South,Toys,4570,Yes
695,41,Male,146516.01,91,Platinum,East,Toys,5790,No
696,31,Female,51706.77,53,Gold,Central,Home Decor,9690,No
697,34,Male,21268.27,64,Gold,West,Sports,2907,No
698,30,Non-Binary,22543.09,83,Diamond,Central,Beauty,3684,Yes
699,39,Male,37977.82,65,Gold,South,Clothing,6318,Yes
700,47,Non-Binary,84881.1,31,Platinum,East,Home Decor,9173,Yes
701,23,Non-Binary,23095.88,79,Diamond,West,Beauty,8917,Yes
702,61,Non-Binary,46552.24,36,Platinum,West,Electronics,1794,No
703,66,Female,100928.16,91,Platinum,South,Sports,1925,Yes
704,64,Female,108623.53,40,Platinum,Central,Sports,4422,Yes
705,49,Female,108304.3,67,Diamond,Central,Home Decor,5434,Yes
706,68,Male,50307.9,84,Silver,Central,Toys,785,Yes
707,44,Non-Binary,23037.78,31,Diamond,North,Clothing,2911,No
708,47,Male,96716.67,93,Platinum,North,Home Decor,7045,Yes
709,69,Female,45396.1,17,Silver,West,Toys,934,Yes
710,24,Female,105690.39,46,Gold,Central,Home Decor,162,Yes
711,57,Male,75861.06,2,Platinum,East,Clothing,839,No
712,28,Non-Binary,122999.67,18,Platinum,Central,Sports,1611,No
713,56,Male,84703.47,44,Silver,North,Home Decor,5221,Yes
714,58,Male,83514.63,61,Diamond,South,Home Decor,7682,Yes
715,70,Male,67520.57,33,Gold,Central,Clothing,6379,Yes
716,26,Male,112953.95,45,Platinum,West,Clothing,5079,No
717,35,Male,129875.47,86,Platinum,West,Toys,3779,Yes
718,46,Male,130032.29,88,Gold,Central,Toys,1458,No
719,35,Female,124203.79,65,Platinum,West,Toys,420,Yes
720,67,Non-Binary,144886.91,33,Diamond,East,Clothing,676,No
721,51,Non-Binary,77146.33,73,Silver,West,Electronics,972,No
722,69,Non-Binary,44461.19,59,Diamond,East,Toys,2113,Yes
723,67,Male,73486.37,78,Silver,Central,Beauty,9824,Yes
724,25,Female,78391.48,14,Silver,Central,Electronics,9868,Yes
725,65,Non-Binary,108298.26,92,Gold,South,Toys,5763,No
726,18,Male,48024.63,83,Gold,North,Home Decor,2949,No
727,50,Male,99135.46,15,Gold,South,Electronics,4188,No
728,66,Male,26595.37,83,Silver,East,Electronics,7386,Yes
729,28,Female,97813.83,65,Gold,South,Clothing,1509,Yes
730,62,Non-Binary,26586.5,90,Diamond,South,Clothing,660,Yes
731,65,Non-Binary,103327.98,3,Diamond,East,Home Decor,9908,Yes
732,53,Female,103385.09,64,Gold,West,Beauty,2530,Yes
733,25,Female,25849.23,71,Silver,Central,Home Decor,2079,Yes
734,50,Female,105326.42,93,Diamond,Central,Clothing,6148,Yes
735,53,Female,99562.05,71,Gold,North,Electronics,1550,Yes
736,19,Male,31295.99,23,Platinum,East,Sports,3721,No
737,68,Male,103716.67,92,Silver,East,Sports,9865,Yes
738,27,Female,146654.55,22,Diamond,West,Toys,9688,Yes
739,38,Female,95400.66,81,Platinum,Central,Electronics,5971,Yes
740,57,Male,133564.65,5,Gold,East,Sports,6597,Yes
741,40,Female,107427.3,91,Platinum,Central,Home Decor,5569,No
742,29,Female,124312.68,13,Silver,West,Electronics,9304,Yes
743,32,Non-Binary,130166.69,28,Platinum,East,Toys,1657,Yes
744,53,Non-Binary,29924.41,56,Diamond,East,Home Decor,6490,Yes
745,18,Male,129790.96,37,Diamond,South,Electronics,4410,No
746,32,Non-Binary,134560.54,29,Platinum,East,Home Decor,5946,Yes
747,67,Male,55492.85,23,Gold,South,Beauty,5602,No
748,63,Female,91896.46,52,Gold,East,Electronics,6128,Yes
749,41,Female,113261.25,85,Gold,Central,Electronics,3823,No
750,45,Male,93233.32,56,Platinum,East,Beauty,1472,Yes
751,40,Non-Binary,27098.1,38,Platinum,South,Electronics,5114,Yes
752,33,Non-Binary,70256.65,85,Silver,Central,Clothing,8441,Yes
753,37,Female,40490.87,6,Silver,East,Home Decor,7357,Yes
754,18,Female,123127.21,36,Gold,North,Sports,7266,Yes
755,43,Female,55772.24,8,Diamond,West,Sports,7798,No
756,59,Male,95881.07,20,Platinum,Central,Beauty,6874,Yes
757,65,Non-Binary,80216.05,53,Gold,Central,Toys,784,Yes
758,69,Male,83949.44,18,Silver,East,Beauty,7630,No
759,44,Non-Binary,133708.37,33,Silver,South,Electronics,6114,No
760,42,Non-Binary,42192.43,62,Diamond,Central,Electronics,2803,No
761,25,Female,26439.07,20,Silver,East,Sports,3057,Yes
762,26,Non-Binary,125081.62,78,Gold,Central,Clothing,9129,No
763,47,Female,87339.02,84,Silver,South,Clothing,6961,No
764,39,Non-Binary,33356.45,8,Platinum,North,Sports,944,No
765,19,Female,70453.51,17,Diamond,West,Electronics,6725,No
766,64,Male,94502.94,67,Gold,Central,Toys,6214,Yes
767,45,Non-Binary,90984.08,71,Platinum,South,Home Decor,4123,No
768,42,Non-Binary,21763.93,88,Gold,West,Home Decor,2596,Yes
769,44,Female,83705.27,28,Diamond,South,Electronics,1311,Yes
770,46,Male,92527.17,92,Platinum,Central,Electronics,1464,Yes
771,64,Male,131611.17,7,Diamond,Central,Sports,8131,No
772,69,Male,85307.27,25,Diamond,North,Electronics,4348,No
773,32,Non-Binary,30419.81,55,Platinum,North,Home Decor,5052,No
774,64,Female,28836.8,67,Silver,North,Clothing,1177,No
775,34,Female,105902.66,38,Platinum,Central,Home Decor,6494,Yes
776,68,Female,26678.93,39,Platinum,North,Sports,8950,Yes
777,51,Male,68749.82,5,Silver,North,Home Decor,2357,Yes
778,32,Female,110529.78,92,Platinum,North,Electronics,8413,No
779,42,Non-Binary,149516.26,39,Platinum,East,Beauty,5810,Yes
780,19,Male,144584.48,18,Diamond,East,Electronics,413,No
781,64,Male,43381.01,2,Gold,North,Toys,1933,No
782,66,Female,132649.19,59,Gold,East,Toys,3858,Yes
783,38,Male,137479.52,36,Diamond,East,Electronics,5225,No
784,63,Female,50573.83,29,Diamond,West,Clothing,118,Yes
785,38,Female,128320.64,40,Diamond,North,Sports,3772,No
786,50,Non-Binary,41782.48,78,Silver,Central,Electronics,1793,No
787,57,Female,110457.02,12,Diamond,West,Beauty,5926,Yes
788,18,Male,148153.26,95,Gold,East,Beauty,8420,Yes
789,35,Non-Binary,21713.18,6,Diamond,North,Toys,8689,No
